user_id,competence_id,appreciated_id,value_evaluation,type_evaluation,accordance,date_evaluation
16,15,16,3,Базовый,False,2023-02-17
16,15,16,3,Базовый,False,2023-07-31
16,15,16,4,Уверенный,True,2024-02-04
16,15,16,4,Уверенный,True,2024-08-05
16,16,16,5,Экспертный,True,2022-08-15
16,16,16,5,Экспертный,True,2023-02-17
16,16,16,5,Экспертный,True,2023-07-31
16,16,16,5,Экспертный,True,2024-02-04
16,16,16,5,Экспертный,True,2024-08-05
16,17,16,5,Экспертный,True,2022-08-15
16,17,16,5,Экспертный,True,2023-02-17
16,17,16,5,Экспертный,True,2023-07-31
16,17,16,5,Экспертный,True,2024-02-04
16,17,16,5,Экспертный,True,2024-08-05
16,18,16,5,Экспертный,True,2022-08-15
16,18,16,5,Экспертный,True,2023-02-17
16,18,16,5,Экспертный,True,2023-07-31
16,18,16,5,Экспертный,True,2024-02-04
16,18,16,5,Экспертный,True,2024-08-05
16,19,16,4,Уверенный,True,2022-08-15
16,19,16,5,Экспертный,True,2023-02-17
16,19,16,5,Экспертный,True,2023-07-31
16,19,16,5,Экспертный,True,2024-02-04
16,19,16,5,Экспертный,True,2024-08-05
16,20,16,2,Начинающий,False,2022-08-15
16,20,16,3,Базовый,False,2023-02-17
16,20,16,3,Базовый,False,2023-07-31
16,20,16,4,Уверенный,True,2024-02-04
16,20,16,4,Уверенный,True,2024-08-05
16,21,16,4,Уверенный,True,2022-08-15
16,21,16,4,Уверенный,True,2023-02-17
16,21,16,5,Экспертный,True,2023-07-31
16,21,16,5,Экспертный,True,2024-02-04
16,21,16,5,Экспертный,True,2024-08-05
16,22,16,2,Начинающий,False,2022-08-15
16,22,16,2,Начинающий,False,2023-02-17
16,22,16,3,Базовый,False,2023-07-31
16,22,16,4,Уверенный,True,2024-02-04
16,22,16,4,Уверенный,True,2024-08-05
16,23,16,2,Начинающий,,2022-08-15
16,23,16,3,Базовый,,2023-02-17
16,23,16,3,Базовый,,2023-07-31
16,23,16,3,Базовый,,2024-02-04
16,23,16,3,Базовый,,2024-08-05
16,24,16,4,Уверенный,,2022-08-15
16,24,16,4,Уверенный,,2023-02-17
16,24,16,4,Уверенный,,2023-07-31
16,24,16,4,Уверенный,,2024-02-04
16,24,16,4,Уверенный,,2024-08-05
16,25,16,5,Экспертный,True,2022-08-15
16,25,16,5,Экспертный,True,2023-02-17
16,25,16,5,Экспертный,True,2023-07-31
16,25,16,5,Экспертный,True,2024-02-04
16,25,16,5,Экспертный,True,2024-08-05
16,26,16,5,Экспертный,True,2022-08-15
16,26,16,5,Экспертный,True,2023-02-17
16,26,16,5,Экспертный,True,2023-07-31
16,26,16,5,Экспертный,True,2024-02-04
16,26,16,5,Экспертный,True,2024-08-05
16,27,16,5,Экспертный,True,2022-08-15
16,27,16,5,Экспертный,True,2023-02-17
16,27,16,5,Экспертный,True,2023-07-31
16,27,16,5,Экспертный,True,2024-02-04
16,27,16,5,Экспертный,True,2024-08-05
16,28,16,4,Уверенный,True,2022-08-15
16,28,16,4,Уверенный,True,2023-02-17
16,28,16,5,Экспертный,True,2023-07-31
16,28,16,5,Экспертный,True,2024-02-04
16,28,16,5,Экспертный,True,2024-08-05
16,29,16,3,Базовый,False,2022-08-15
16,29,16,3,Базовый,False,2023-02-17
16,29,16,3,Базовый,False,2023-07-31
16,29,16,3,Базовый,False,2024-02-04
16,29,16,3,Базовый,False,2024-08-05
16,30,16,4,Уверенный,True,2022-08-15
16,30,16,4,Уверенный,True,2023-02-17
16,30,16,4,Уверенный,True,2023-07-31
16,30,16,5,Экспертный,True,2024-02-04
16,30,16,5,Экспертный,True,2024-08-05
16,31,16,5,Экспертный,,2022-08-15
16,31,16,5,Экспертный,,2023-02-17
16,31,16,5,Экспертный,,2023-07-31
16,31,16,5,Экспертный,,2024-02-04
16,31,16,5,Экспертный,,2024-08-05
16,32,16,5,Экспертный,True,2022-08-15
16,32,16,5,Экспертный,True,2023-02-17
16,32,16,5,Экспертный,True,2023-07-31
16,32,16,5,Экспертный,True,2024-02-04
16,32,16,5,Экспертный,True,2024-08-05
16,33,16,5,Экспертный,True,2022-08-15
16,33,16,5,Экспертный,True,2023-02-17
16,33,16,5,Экспертный,True,2023-07-31
16,33,16,5,Экспертный,True,2024-02-04
16,33,16,5,Экспертный,True,2024-08-05
16,34,16,3,Базовый,False,2022-08-15
16,34,16,3,Базовый,False,2023-02-17
16,34,16,4,Уверенный,True,2023-07-31
16,34,16,5,Экспертный,True,2024-02-04
16,34,16,5,Экспертный,True,2024-08-05
16,35,16,4,Уверенный,,2022-08-15
16,35,16,4,Уверенный,,2023-02-17
16,35,16,4,Уверенный,,2023-07-31
16,35,16,5,Экспертный,,2024-02-04
16,35,16,5,Экспертный,,2024-08-05
16,36,16,3,Базовый,False,2022-08-15
16,36,16,3,Базовый,False,2023-02-17
16,36,16,3,Базовый,False,2023-07-31
16,36,16,4,Уверенный,True,2024-02-04
16,36,16,4,Уверенный,True,2024-08-05
16,37,16,3,Базовый,,2022-08-15
16,37,16,3,Базовый,,2023-02-17
16,37,16,4,Уверенный,,2023-07-31
16,37,16,4,Уверенный,,2024-02-04
16,37,16,4,Уверенный,,2024-08-05
16,38,16,3,Базовый,,2022-08-15
16,38,16,3,Базовый,,2023-02-17
16,38,16,4,Уверенный,,2023-07-31
16,38,16,5,Экспертный,,2024-02-04
16,38,16,5,Экспертный,,2024-08-05
17,1,17,4,Уверенный,True,2023-02-17
17,1,17,4,Уверенный,True,2023-07-31
17,1,17,4,Уверенный,True,2024-02-04
17,1,17,4,Уверенный,True,2024-08-05
17,2,17,5,Экспертный,True,2023-02-17
17,2,17,5,Экспертный,True,2023-07-31
17,2,17,5,Экспертный,True,2024-02-04
17,2,17,5,Экспертный,True,2024-08-05
17,3,17,5,Экспертный,True,2023-02-17
17,3,17,5,Экспертный,True,2023-07-31
17,3,17,5,Экспертный,True,2024-02-04
17,3,17,5,Экспертный,True,2024-08-05
17,4,17,5,Экспертный,True,2023-02-17
17,4,17,5,Экспертный,True,2023-07-31
17,4,17,5,Экспертный,True,2024-02-04
17,4,17,5,Экспертный,True,2024-08-05
17,5,17,5,Экспертный,True,2023-02-17
17,5,17,5,Экспертный,True,2023-07-31
17,5,17,5,Экспертный,True,2024-02-04
17,5,17,5,Экспертный,True,2024-08-05
17,6,17,4,Уверенный,True,2023-02-17
17,6,17,4,Уверенный,True,2023-07-31
17,6,17,4,Уверенный,True,2024-02-04
17,6,17,4,Уверенный,True,2024-08-05
17,7,17,5,Экспертный,True,2023-02-17
17,7,17,5,Экспертный,True,2023-07-31
17,7,17,5,Экспертный,True,2024-02-04
17,7,17,5,Экспертный,True,2024-08-05
17,8,17,3,Базовый,False,2023-02-17
17,8,17,3,Базовый,False,2023-07-31
17,8,17,4,Уверенный,True,2024-02-04
17,8,17,4,Уверенный,True,2024-08-05
17,9,17,5,Экспертный,True,2023-02-17
17,9,17,5,Экспертный,True,2023-07-31
17,9,17,5,Экспертный,True,2024-02-04
17,9,17,5,Экспертный,True,2024-08-05
17,10,17,3,Базовый,False,2023-02-17
17,10,17,4,Уверенный,True,2023-07-31
17,10,17,4,Уверенный,True,2024-02-04
17,10,17,4,Уверенный,True,2024-08-05
17,11,17,3,Базовый,False,2023-02-17
17,11,17,3,Базовый,False,2023-07-31
17,11,17,4,Уверенный,True,2024-02-04
17,11,17,4,Уверенный,True,2024-08-05
17,12,17,5,Экспертный,True,2023-02-17
17,12,17,5,Экспертный,True,2023-07-31
17,12,17,5,Экспертный,True,2024-02-04
17,12,17,5,Экспертный,True,2024-08-05
17,13,17,5,Экспертный,True,2023-02-17
17,13,17,5,Экспертный,True,2023-07-31
17,13,17,5,Экспертный,True,2024-02-04
17,13,17,5,Экспертный,True,2024-08-05
17,14,17,2,Начинающий,False,2023-02-17
17,14,17,2,Начинающий,False,2023-07-31
17,14,17,2,Начинающий,False,2024-02-04
17,14,17,2,Начинающий,False,2024-08-05
17,15,17,2,Начинающий,False,2023-02-17
17,15,17,3,Базовый,False,2023-07-31
17,15,17,3,Базовый,False,2024-02-04
17,15,17,4,Уверенный,True,2024-08-05
17,16,17,5,Экспертный,True,2023-02-17
17,16,17,5,Экспертный,True,2023-07-31
17,16,17,5,Экспертный,True,2024-02-04
17,16,17,5,Экспертный,True,2024-08-05
17,17,17,2,Начинающий,False,2023-02-17
17,17,17,3,Базовый,False,2023-07-31
17,17,17,3,Базовый,False,2024-02-04
17,17,17,3,Базовый,False,2024-08-05
17,18,17,4,Уверенный,True,2023-02-17
17,18,17,5,Экспертный,True,2023-07-31
17,18,17,5,Экспертный,True,2024-02-04
17,18,17,5,Экспертный,True,2024-08-05
17,19,17,2,Начинающий,False,2023-02-17
17,19,17,3,Базовый,False,2023-07-31
17,19,17,3,Базовый,False,2024-02-04
17,19,17,4,Уверенный,True,2024-08-05
17,20,17,3,Базовый,False,2023-02-17
17,20,17,3,Базовый,False,2023-07-31
17,20,17,3,Базовый,False,2024-02-04
17,20,17,3,Базовый,False,2024-08-05
17,21,17,4,Уверенный,True,2023-02-17
17,21,17,4,Уверенный,True,2023-07-31
17,21,17,4,Уверенный,True,2024-02-04
17,21,17,4,Уверенный,True,2024-08-05
17,22,17,5,Экспертный,True,2023-02-17
17,22,17,5,Экспертный,True,2023-07-31
17,22,17,5,Экспертный,True,2024-02-04
17,22,17,5,Экспертный,True,2024-08-05
17,23,17,5,Экспертный,True,2023-02-17
17,23,17,5,Экспертный,True,2023-07-31
17,23,17,5,Экспертный,True,2024-02-04
17,23,17,5,Экспертный,True,2024-08-05
17,24,17,3,Базовый,,2023-02-17
17,24,17,3,Базовый,,2023-07-31
17,24,17,3,Базовый,,2024-02-04
17,24,17,3,Базовый,,2024-08-05
17,25,17,5,Экспертный,True,2023-02-17
17,25,17,5,Экспертный,True,2023-07-31
17,25,17,5,Экспертный,True,2024-02-04
17,25,17,5,Экспертный,True,2024-08-05
17,26,17,5,Экспертный,True,2023-02-17
17,26,17,5,Экспертный,True,2023-07-31
17,26,17,5,Экспертный,True,2024-02-04
17,26,17,5,Экспертный,True,2024-08-05
17,27,17,3,Базовый,False,2023-02-17
17,27,17,4,Уверенный,True,2023-07-31
17,27,17,5,Экспертный,True,2024-02-04
17,27,17,5,Экспертный,True,2024-08-05
17,28,17,4,Уверенный,True,2023-02-17
17,28,17,4,Уверенный,True,2023-07-31
17,28,17,4,Уверенный,True,2024-02-04
17,28,17,4,Уверенный,True,2024-08-05
17,29,17,2,Начинающий,False,2023-02-17
17,29,17,3,Базовый,False,2023-07-31
17,29,17,3,Базовый,False,2024-02-04
17,29,17,3,Базовый,False,2024-08-05
17,30,17,2,Начинающий,False,2023-02-17
17,30,17,2,Начинающий,False,2023-07-31
17,30,17,2,Начинающий,False,2024-02-04
17,30,17,3,Базовый,False,2024-08-05
17,31,17,3,Базовый,,2023-02-17
17,31,17,3,Базовый,,2023-07-31
17,31,17,3,Базовый,,2024-02-04
17,31,17,3,Базовый,,2024-08-05
17,32,17,4,Уверенный,True,2023-02-17
17,32,17,4,Уверенный,True,2023-07-31
17,32,17,4,Уверенный,True,2024-02-04
17,32,17,5,Экспертный,True,2024-08-05
17,33,17,3,Базовый,False,2023-02-17
17,33,17,3,Базовый,False,2023-07-31
17,33,17,3,Базовый,False,2024-02-04
17,33,17,3,Базовый,False,2024-08-05
17,34,17,5,Экспертный,True,2023-02-17
17,34,17,5,Экспертный,True,2023-07-31
17,34,17,5,Экспертный,True,2024-02-04
17,34,17,5,Экспертный,True,2024-08-05
17,35,17,4,Уверенный,True,2023-02-17
17,35,17,4,Уверенный,True,2023-07-31
17,35,17,4,Уверенный,True,2024-02-04
17,35,17,4,Уверенный,True,2024-08-05
17,36,17,4,Уверенный,True,2023-02-17
17,36,17,4,Уверенный,True,2023-07-31
17,36,17,4,Уверенный,True,2024-02-04
17,36,17,4,Уверенный,True,2024-08-05
17,37,17,3,Базовый,,2023-02-17
17,37,17,3,Базовый,,2023-07-31
17,37,17,3,Базовый,,2024-02-04
17,37,17,4,Уверенный,True,2024-08-05
17,38,17,4,Уверенный,True,2023-02-17
17,38,17,4,Уверенный,True,2023-07-31
17,38,17,4,Уверенный,True,2024-02-04
17,38,17,4,Уверенный,True,2024-08-05
18,1,18,3,Базовый,False,2023-07-31
18,1,18,3,Базовый,False,2024-02-04
18,1,18,3,Базовый,False,2024-08-05
18,2,18,4,Уверенный,False,2023-07-31
18,2,18,4,Уверенный,False,2024-02-04
18,2,18,4,Уверенный,False,2024-08-05
18,3,18,5,Экспертный,True,2023-07-31
18,3,18,5,Экспертный,True,2024-02-04
18,3,18,5,Экспертный,True,2024-08-05
18,4,18,5,Экспертный,True,2023-07-31
18,4,18,5,Экспертный,True,2024-02-04
18,4,18,5,Экспертный,True,2024-08-05
18,5,18,4,Уверенный,False,2023-07-31
18,5,18,4,Уверенный,False,2024-02-04
18,5,18,4,Уверенный,False,2024-08-05
18,6,18,5,Экспертный,True,2023-07-31
18,6,18,5,Экспертный,True,2024-02-04
18,6,18,5,Экспертный,True,2024-08-05
18,7,18,4,Уверенный,False,2023-07-31
18,7,18,4,Уверенный,False,2024-02-04
18,7,18,4,Уверенный,False,2024-08-05
18,8,18,5,Экспертный,True,2023-07-31
18,8,18,5,Экспертный,True,2024-02-04
18,8,18,5,Экспертный,True,2024-08-05
18,9,18,5,Экспертный,True,2023-07-31
18,9,18,5,Экспертный,True,2024-02-04
18,9,18,5,Экспертный,True,2024-08-05
18,10,18,5,Экспертный,True,2023-07-31
18,10,18,5,Экспертный,True,2024-02-04
18,10,18,5,Экспертный,True,2024-08-05
18,11,18,4,Уверенный,False,2023-07-31
18,11,18,4,Уверенный,False,2024-02-04
18,11,18,4,Уверенный,False,2024-08-05
18,12,18,3,Базовый,False,2023-07-31
18,12,18,3,Базовый,False,2024-02-04
18,12,18,3,Базовый,False,2024-08-05
18,13,18,3,Базовый,False,2023-07-31
18,13,18,4,Уверенный,False,2024-02-04
18,13,18,4,Уверенный,False,2024-08-05
18,14,18,3,Базовый,False,2023-07-31
18,14,18,4,Уверенный,False,2024-02-04
18,14,18,4,Уверенный,False,2024-08-05
18,15,18,5,Экспертный,True,2023-07-31
18,15,18,5,Экспертный,True,2024-02-04
18,15,18,5,Экспертный,True,2024-08-05
18,16,18,3,Базовый,False,2023-07-31
18,16,18,4,Уверенный,False,2024-02-04
18,16,18,5,Экспертный,True,2024-08-05
18,17,18,5,Экспертный,True,2023-07-31
18,17,18,5,Экспертный,True,2024-02-04
18,17,18,5,Экспертный,True,2024-08-05
18,18,18,3,Базовый,False,2023-07-31
18,18,18,4,Уверенный,False,2024-02-04
18,18,18,4,Уверенный,False,2024-08-05
18,19,18,5,Экспертный,False,2023-07-31
18,19,18,5,Экспертный,False,2024-02-04
18,19,18,5,Экспертный,False,2024-08-05
18,20,18,3,Базовый,False,2023-07-31
18,20,18,4,Уверенный,False,2024-02-04
18,20,18,4,Уверенный,False,2024-08-05
18,21,18,4,Уверенный,False,2023-07-31
18,21,18,4,Уверенный,False,2024-02-04
18,21,18,4,Уверенный,False,2024-08-05
18,22,18,5,Экспертный,True,2023-07-31
18,22,18,5,Экспертный,True,2024-02-04
18,22,18,5,Экспертный,True,2024-08-05
18,23,18,5,Экспертный,True,2023-07-31
18,23,18,5,Экспертный,True,2024-02-04
18,23,18,5,Экспертный,True,2024-08-05
18,24,18,3,Базовый,False,2023-07-31
18,24,18,3,Базовый,False,2024-02-04
18,24,18,3,Базовый,False,2024-08-05
18,25,18,4,Уверенный,False,2023-07-31
18,25,18,4,Уверенный,False,2024-02-04
18,25,18,4,Уверенный,False,2024-08-05
18,26,18,3,Базовый,False,2023-07-31
18,26,18,4,Уверенный,False,2024-02-04
18,26,18,5,Экспертный,False,2024-08-05
18,27,18,4,Уверенный,False,2023-07-31
18,27,18,4,Уверенный,False,2024-02-04
18,27,18,4,Уверенный,False,2024-08-05
18,28,18,3,Базовый,False,2023-07-31
18,28,18,4,Уверенный,False,2024-02-04
18,28,18,4,Уверенный,False,2024-08-05
18,29,18,5,Экспертный,False,2023-07-31
18,29,18,5,Экспертный,False,2024-02-04
18,29,18,5,Экспертный,False,2024-08-05
18,30,18,4,Уверенный,False,2023-07-31
18,30,18,4,Уверенный,False,2024-02-04
18,30,18,4,Уверенный,False,2024-08-05
18,31,18,4,Уверенный,True,2023-07-31
18,31,18,4,Уверенный,True,2024-02-04
18,31,18,5,Экспертный,True,2024-08-05
18,32,18,3,Базовый,False,2023-07-31
18,32,18,4,Уверенный,False,2024-02-04
18,32,18,4,Уверенный,False,2024-08-05
18,33,18,5,Экспертный,True,2023-07-31
18,33,18,5,Экспертный,True,2024-02-04
18,33,18,5,Экспертный,True,2024-08-05
18,34,18,4,Уверенный,False,2023-07-31
18,34,18,4,Уверенный,False,2024-02-04
18,34,18,4,Уверенный,False,2024-08-05
18,35,18,5,Экспертный,True,2023-07-31
18,35,18,5,Экспертный,True,2024-02-04
18,35,18,5,Экспертный,True,2024-08-05
18,36,18,3,Базовый,False,2023-07-31
18,36,18,3,Базовый,False,2024-02-04
18,36,18,3,Базовый,False,2024-08-05
18,37,18,3,Базовый,False,2023-07-31
18,37,18,3,Базовый,False,2024-02-04
18,37,18,3,Базовый,False,2024-08-05
18,38,18,4,Уверенный,True,2023-07-31
18,38,18,4,Уверенный,True,2024-02-04
18,38,18,4,Уверенный,True,2024-08-05
19,1,19,5,Экспертный,True,2023-02-17
19,1,19,5,Экспертный,True,2023-07-31
19,1,19,5,Экспертный,True,2024-02-04
19,1,19,5,Экспертный,True,2024-08-05
19,2,19,3,Базовый,True,2023-02-17
19,2,19,4,Уверенный,True,2023-07-31
19,2,19,4,Уверенный,True,2024-02-04
19,2,19,4,Уверенный,True,2024-08-05
19,3,19,5,Экспертный,True,2023-02-17
19,3,19,5,Экспертный,True,2023-07-31
19,3,19,5,Экспертный,True,2024-02-04
19,3,19,5,Экспертный,True,2024-08-05
19,4,19,4,Уверенный,True,2023-02-17
19,4,19,4,Уверенный,True,2023-07-31
19,4,19,4,Уверенный,True,2024-02-04
19,4,19,4,Уверенный,True,2024-08-05
19,5,19,4,Уверенный,True,2023-02-17
19,5,19,4,Уверенный,True,2023-07-31
19,5,19,4,Уверенный,True,2024-02-04
19,5,19,4,Уверенный,True,2024-08-05
19,6,19,1,Не владеет,False,2023-02-17
19,6,19,2,Начинающий,True,2023-07-31
19,6,19,3,Базовый,True,2024-02-04
19,6,19,3,Базовый,True,2024-08-05
19,7,19,2,Начинающий,True,2023-02-17
19,7,19,3,Базовый,True,2023-07-31
19,7,19,3,Базовый,True,2024-02-04
19,7,19,3,Базовый,True,2024-08-05
19,8,19,2,Начинающий,True,2023-02-17
19,8,19,3,Базовый,True,2023-07-31
19,8,19,3,Базовый,True,2024-02-04
19,8,19,4,Уверенный,True,2024-08-05
19,9,19,5,Экспертный,True,2023-02-17
19,9,19,5,Экспертный,True,2023-07-31
19,9,19,5,Экспертный,True,2024-02-04
19,9,19,5,Экспертный,True,2024-08-05
19,10,19,3,Базовый,True,2023-02-17
19,10,19,3,Базовый,True,2023-07-31
19,10,19,3,Базовый,True,2024-02-04
19,10,19,4,Уверенный,True,2024-08-05
19,11,19,4,Уверенный,True,2023-02-17
19,11,19,4,Уверенный,True,2023-07-31
19,11,19,4,Уверенный,True,2024-02-04
19,11,19,4,Уверенный,True,2024-08-05
19,12,19,3,Базовый,True,2023-02-17
19,12,19,4,Уверенный,True,2023-07-31
19,12,19,4,Уверенный,True,2024-02-04
19,12,19,5,Экспертный,True,2024-08-05
19,13,19,3,Базовый,True,2023-02-17
19,13,19,3,Базовый,True,2023-07-31
19,13,19,4,Уверенный,True,2024-02-04
19,13,19,4,Уверенный,True,2024-08-05
19,14,19,5,Экспертный,True,2023-02-17
19,14,19,5,Экспертный,True,2023-07-31
19,14,19,5,Экспертный,True,2024-02-04
19,14,19,5,Экспертный,True,2024-08-05
19,15,19,4,Уверенный,True,2023-02-17
19,15,19,4,Уверенный,True,2023-07-31
19,15,19,4,Уверенный,True,2024-02-04
19,15,19,4,Уверенный,True,2024-08-05
19,16,19,4,Уверенный,True,2023-02-17
19,16,19,4,Уверенный,True,2023-07-31
19,16,19,4,Уверенный,True,2024-02-04
19,16,19,4,Уверенный,True,2024-08-05
19,17,19,4,Уверенный,True,2023-02-17
19,17,19,5,Экспертный,True,2023-07-31
19,17,19,5,Экспертный,True,2024-02-04
19,17,19,5,Экспертный,True,2024-08-05
19,18,19,5,Экспертный,True,2023-02-17
19,18,19,5,Экспертный,True,2023-07-31
19,18,19,5,Экспертный,True,2024-02-04
19,18,19,5,Экспертный,True,2024-08-05
19,19,19,5,Экспертный,True,2023-02-17
19,19,19,5,Экспертный,True,2023-07-31
19,19,19,5,Экспертный,True,2024-02-04
19,19,19,5,Экспертный,True,2024-08-05
19,20,19,4,Уверенный,True,2023-02-17
19,20,19,4,Уверенный,True,2023-07-31
19,20,19,4,Уверенный,True,2024-02-04
19,20,19,4,Уверенный,True,2024-08-05
19,21,19,5,Экспертный,True,2023-02-17
19,21,19,5,Экспертный,True,2023-07-31
19,21,19,5,Экспертный,True,2024-02-04
19,21,19,5,Экспертный,True,2024-08-05
19,22,19,4,Уверенный,True,2023-02-17
19,22,19,4,Уверенный,True,2023-07-31
19,22,19,4,Уверенный,True,2024-02-04
19,22,19,4,Уверенный,True,2024-08-05
19,23,19,4,Уверенный,,2023-02-17
19,23,19,4,Уверенный,,2023-07-31
19,23,19,5,Экспертный,,2024-02-04
19,23,19,5,Экспертный,,2024-08-05
19,24,19,4,Уверенный,,2023-02-17
19,24,19,4,Уверенный,,2023-07-31
19,24,19,4,Уверенный,,2024-02-04
19,24,19,4,Уверенный,,2024-08-05
19,25,19,5,Экспертный,True,2023-02-17
19,25,19,5,Экспертный,True,2023-07-31
19,25,19,5,Экспертный,True,2024-02-04
19,25,19,5,Экспертный,True,2024-08-05
19,26,19,5,Экспертный,True,2023-02-17
19,26,19,5,Экспертный,True,2023-07-31
19,26,19,5,Экспертный,True,2024-02-04
19,26,19,5,Экспертный,True,2024-08-05
19,27,19,5,Экспертный,True,2023-02-17
19,27,19,5,Экспертный,True,2023-07-31
19,27,19,5,Экспертный,True,2024-02-04
19,27,19,5,Экспертный,True,2024-08-05
19,28,19,4,Уверенный,True,2023-02-17
19,28,19,4,Уверенный,True,2023-07-31
19,28,19,4,Уверенный,True,2024-02-04
19,28,19,5,Экспертный,True,2024-08-05
19,29,19,4,Уверенный,True,2023-02-17
19,29,19,4,Уверенный,True,2023-07-31
19,29,19,4,Уверенный,True,2024-02-04
19,29,19,5,Экспертный,True,2024-08-05
19,30,19,5,Экспертный,True,2023-02-17
19,30,19,5,Экспертный,True,2023-07-31
19,30,19,5,Экспертный,True,2024-02-04
19,30,19,5,Экспертный,True,2024-08-05
19,31,19,2,Начинающий,,2023-02-17
19,31,19,3,Базовый,,2023-07-31
19,31,19,4,Уверенный,,2024-02-04
19,31,19,5,Экспертный,,2024-08-05
19,32,19,5,Экспертный,True,2023-02-17
19,32,19,5,Экспертный,True,2023-07-31
19,32,19,5,Экспертный,True,2024-02-04
19,32,19,5,Экспертный,True,2024-08-05
19,33,19,3,Базовый,True,2023-02-17
19,33,19,4,Уверенный,True,2023-07-31
19,33,19,5,Экспертный,True,2024-02-04
19,33,19,5,Экспертный,True,2024-08-05
19,34,19,2,Начинающий,True,2023-02-17
19,34,19,2,Начинающий,True,2023-07-31
19,34,19,2,Начинающий,True,2024-02-04
19,34,19,3,Базовый,True,2024-08-05
19,35,19,4,Уверенный,,2023-02-17
19,35,19,4,Уверенный,,2023-07-31
19,35,19,4,Уверенный,,2024-02-04
19,35,19,4,Уверенный,,2024-08-05
19,36,19,4,Уверенный,True,2023-02-17
19,36,19,4,Уверенный,True,2023-07-31
19,36,19,5,Экспертный,True,2024-02-04
19,36,19,5,Экспертный,True,2024-08-05
19,37,19,4,Уверенный,,2023-02-17
19,37,19,4,Уверенный,,2023-07-31
19,37,19,4,Уверенный,,2024-02-04
19,37,19,4,Уверенный,,2024-08-05
19,38,19,5,Экспертный,,2023-02-17
19,38,19,5,Экспертный,,2023-07-31
19,38,19,5,Экспертный,,2024-02-04
19,38,19,5,Экспертный,,2024-08-05
20,1,20,4,Уверенный,True,2022-08-15
20,1,20,4,Уверенный,True,2023-02-17
20,1,20,4,Уверенный,True,2023-07-31
20,1,20,4,Уверенный,True,2024-02-04
20,1,20,4,Уверенный,True,2024-08-05
20,2,20,3,Базовый,True,2022-08-15
20,2,20,3,Базовый,True,2023-02-17
20,2,20,3,Базовый,True,2023-07-31
20,2,20,3,Базовый,True,2024-02-04
20,2,20,3,Базовый,True,2024-08-05
20,3,20,2,Начинающий,True,2022-08-15
20,3,20,3,Базовый,True,2023-02-17
20,3,20,3,Базовый,True,2023-07-31
20,3,20,3,Базовый,True,2024-02-04
20,3,20,4,Уверенный,True,2024-08-05
20,4,20,3,Базовый,True,2022-08-15
20,4,20,4,Уверенный,True,2023-02-17
20,4,20,5,Экспертный,True,2023-07-31
20,4,20,5,Экспертный,True,2024-02-04
20,4,20,5,Экспертный,True,2024-08-05
20,5,20,5,Экспертный,True,2022-08-15
20,5,20,5,Экспертный,True,2023-02-17
20,5,20,5,Экспертный,True,2023-07-31
20,5,20,5,Экспертный,True,2024-02-04
20,5,20,5,Экспертный,True,2024-08-05
20,6,20,5,Экспертный,True,2022-08-15
20,6,20,5,Экспертный,True,2023-02-17
20,6,20,5,Экспертный,True,2023-07-31
20,6,20,5,Экспертный,True,2024-02-04
20,6,20,5,Экспертный,True,2024-08-05
20,7,20,2,Начинающий,True,2022-08-15
20,7,20,2,Начинающий,True,2023-02-17
20,7,20,2,Начинающий,True,2023-07-31
20,7,20,3,Базовый,True,2024-02-04
20,7,20,4,Уверенный,True,2024-08-05
20,8,20,5,Экспертный,True,2022-08-15
20,8,20,5,Экспертный,True,2023-02-17
20,8,20,5,Экспертный,True,2023-07-31
20,8,20,5,Экспертный,True,2024-02-04
20,8,20,5,Экспертный,True,2024-08-05
20,9,20,5,Экспертный,True,2022-08-15
20,9,20,5,Экспертный,True,2023-02-17
20,9,20,5,Экспертный,True,2023-07-31
20,9,20,5,Экспертный,True,2024-02-04
20,9,20,5,Экспертный,True,2024-08-05
20,10,20,4,Уверенный,True,2022-08-15
20,10,20,4,Уверенный,True,2023-02-17
20,10,20,4,Уверенный,True,2023-07-31
20,10,20,4,Уверенный,True,2024-02-04
20,10,20,4,Уверенный,True,2024-08-05
20,11,20,4,Уверенный,True,2022-08-15
20,11,20,5,Экспертный,True,2023-02-17
20,11,20,5,Экспертный,True,2023-07-31
20,11,20,5,Экспертный,True,2024-02-04
20,11,20,5,Экспертный,True,2024-08-05
20,12,20,3,Базовый,True,2022-08-15
20,12,20,3,Базовый,True,2023-02-17
20,12,20,3,Базовый,True,2023-07-31
20,12,20,3,Базовый,True,2024-02-04
20,12,20,4,Уверенный,True,2024-08-05
20,13,20,4,Уверенный,True,2022-08-15
20,13,20,4,Уверенный,True,2023-02-17
20,13,20,4,Уверенный,True,2023-07-31
20,13,20,4,Уверенный,True,2024-02-04
20,13,20,4,Уверенный,True,2024-08-05
20,14,20,4,Уверенный,True,2022-08-15
20,14,20,4,Уверенный,True,2023-02-17
20,14,20,5,Экспертный,True,2023-07-31
20,14,20,5,Экспертный,True,2024-02-04
20,14,20,5,Экспертный,True,2024-08-05
20,15,20,5,Экспертный,True,2022-08-15
20,15,20,5,Экспертный,True,2023-02-17
20,15,20,5,Экспертный,True,2023-07-31
20,15,20,5,Экспертный,True,2024-02-04
20,15,20,5,Экспертный,True,2024-08-05
20,16,20,5,Экспертный,True,2022-08-15
20,16,20,5,Экспертный,True,2023-02-17
